时间,标签（标题),内容,转发数,点赞数,评论数,热评链接 
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报# 【#山东新增26例累计121例#】2020年1月28日12—24时，山东省报告新型冠状病毒感染的肺炎新增确诊病例26例，其中:济南市1例(市中区)，淄博市2例(淄川区)，枣庄市3例(市中区2例、滕州市1例)，潍坊市2例(昌乐县、高密市各1例)，泰安市2例(东平县、新泰市各1例)，威海市1例(文登区)，日照市1例(东港区)，临沂市7例(兰山区、费县各2例，郯城县、沂水县、沂南县各1例)，德州市3例(禹城市2例、德城区1例)，滨州市2例(阳信县、邹平市各1例)，菏泽市2例(巨野县、东明县各1例)。目前有疑似病例55例，其中:青岛市26例，滨州市、菏泽市各5例，威海市、德州市各4例，枣庄市、聊城市各3例，临沂市2例，潍坊市、泰安市、济宁市各1例。截至1月28日24时，山东省累计报告新型冠状病毒感染的肺炎确诊病例121例，其中:济南市11例(市中区8例、历城区2例、天桥区1例)，青岛市15例(黄岛区5例，市北区3例，崂山区2例，市南区、城阳区、李沧区、胶州市、莱西市各1例)，淄博市4例(张店区、淄川区各2例)，枣庄市8例(市中区5例、薛城区2例、滕州市1例)，烟台市10例(芝罘区、福山区各3例，莱山区、海阳市、莱州市、莱阳市各1例)，潍坊市5例(临朐县2例，奎文区、高密市、昌乐县各1例)，济宁市5例(任城区4例、曲阜市1例)，泰安市3例(东平县2例、新泰市1例)，威海市11例(环翠区5例、文登区3例、乳山市2例、荣成市1例)，日照市7例(东港区6例、五莲县1例)，临沂市15例(兰山区5例，河东区4例，费县2例，莒南县、郯城县、沂水县、沂南县各1例)，德州市11例(德城区、禹城市各3例，庆云县、乐陵市各2例，宁津县1例)，聊城市3例(东昌府区2例、莘县1例)，滨州市6例(惠民县、邹平市各2例，滨城区、阳信县各1例)，菏泽市7例(巨野县3例，牡丹区2例，成武县、东明县各1例)。目前累计追踪到密切接触者3171人，其中已解除医学观察46人，密切接触者中诊断为疑似或确诊30例，尚有3095人正在接受医学观察。备注:根据国家卫健委关于疫情信息报告新要求，按病例确诊时医院所在县区统计。,455,4334,929,https://weibo.cn/comment/hot/IrGCp6VLc?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#河南新增38例治愈1例#】2020年1月28日0-24时，河南12市（县）报告新型冠状病毒感染的肺炎新增确诊病例38例，新增重症病例4例、死亡1例、治愈1例。其中：　　濮阳市为报告首例确诊病例，确诊1例。其他地市新增确诊病例中，郑州市3例、开封市1例、安阳市3例、鹤壁市3例、新乡市1例、三门峡市1例、南阳市5例、商丘市7例、周口市4例、信阳市3例、驻马店市6例。　　截至1月28日24时，全省累计报告新型冠状病毒感染的肺炎确诊病例206例，重症32例、危重2例、死亡2例、治愈1例。其中：确诊病例中，郑州市40例、开封市3例、洛阳市2例、平顶山市5例、安阳市14例、鹤壁市5例、新乡市7例、焦作市2例、濮阳市1例、许昌市2例、漯河市9例、三门峡市4例、南阳市31例、商丘市14例、周口市19例、信阳市32例、驻马店市16例。　　目前追踪到密切接触者3158人，已解除医学观察312人，诊断为疑似78人，尚有2768人正在接受医学观察。,317,4958,873,https://weibo.cn/comment/hot/IrGzauIP2?rl=2
2020-01-29,#西藏首次报告疑似病例1例#,【#西藏首次报告疑似病例1例#】1月28日0-24时，31个省（区、市）报告新增确诊病例1459例，新增重症病例263例，新增死亡病例26例（湖北省25例、河南省1例），新增治愈出院病例43例，新增疑似病例3248例（包括西藏1例）。#疫情联防联控实时播报# ,988,26684,2992,https://weibo.cn/comment/hot/IrGwvhm6x?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#上海新增14例累计80例#】1月28日0—24时，上海市新增新型冠状病毒感染的肺炎确诊病例14例。其中，外地来沪人员7例，本市常住人口7例。截至1月28日24时，上海市累计发现确诊病例80例，其中，男性43例，女性37例；年龄最大88岁，最小7岁；61例有湖北居住或旅行史，1例有广东旅行史并曾食用野生动物，18例有相关确诊病例接触史；外地来沪人员40例，本市常住人员40例。目前，73例病情平稳，2例病情危重，4例治愈出院，1例死亡。已累计排除99例疑似病例，尚有167例疑似病例正在排查中。（总台央视记者陆学贤）,98,1646,307,https://weibo.cn/comment/hot/IrGvquI7j?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#辽宁新增2例累计确诊36例#】2020年1月28日18时30分至24时，辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例。其中朝阳市1例，葫芦岛市1例，均属普通型病例。截至2020年1月28日24时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例36例，其中重型病例6例。确诊病例中，沈阳市8例、大连市5例、本溪市2例、丹东市5例、锦州市4例、营口市1例、辽阳市1例、铁岭市2例、朝阳市3例、盘锦市2例、葫芦岛市3例。目前36名患者均在定点医疗机构隔离治疗，病情平稳。其中，33例病例发病前有武汉居住史或旅行史，3例病例为武汉输入病例家属。目前累计追踪到密切接触者485人，已解除医学观察21人，现有464人正在接受医学观察，其余正在追踪中。（总台央视记者李承泽）,105,2002,536,https://weibo.cn/comment/hot/IrGve97Ee?rl=2
2020-01-29,#白宫考虑取消中美之间所有航班#,【#白宫考虑取消中美之间所有航班#】当地时间1月28日，根据美国媒体报道，两位美国政府官员向美媒透露，白宫考虑取消中美之间所有航班。白宫已经在28日告知美国多家航空公司高管，由于担心新型冠状病毒疫情，考虑取消中美间所有航班。（总台央视记者刘骁骞） ,1658,177821,12236,https://weibo.cn/comment/hot/IrGjNxyFI?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#法国新增1例确诊病例#】当地时间28日晚，法国卫生总局局长萨洛蒙在例行发布会上表示，法国新增1例确诊的新型冠状病毒感染病例，病患为一名将近80岁的男性中国游客，目前病情严重，正在巴黎的重症监护室接受治疗。这是法国确认的第4例新型冠状病毒感染病例。（总台央视记者邹合义）,167,21413,1350,https://weibo.cn/comment/hot/IrG6aEDnw?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#德国新增3例累计4例#】据德媒报道，德国巴伐利亚州卫生部当地时间28号晚间确认，又有三人确认感染了新型冠状病毒肺炎，此三人是与此前确认的第一例病毒感染者密切接触者。本月27日，德国确认了第一例新型冠状病毒感染者，怀疑是被从上海前往德国出差的女子感染。（总台央视记者李长皓）,112,2185,243,https://weibo.cn/comment/hot/IrG4fkAHG?rl=2
2020-01-29,#湖北累计确诊增至3554例#,【#湖北累计确诊增至3554例#】2020年1月28日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例840例（武汉市新增315例、黄石市新增33例、十堰市新增23例、襄阳市新增61例、宜昌市新增12例、荆州市新增30例、荆门市新增28例、鄂州新增27例、孝感市新增101例、黄冈市新增111例、咸宁市新增21例、随州市新增46例、恩施州新增13例、仙桃市新增5例、天门市新增11例，潜江新增1例，神农架林区首发2例）。全省新增死亡25例，其中：武汉市19例，孝感市2例，荆门、鄂州、黄冈、天门各1例。截至2020年1月28日24时，湖北省累计报告新型冠状病毒感染的肺炎病例3554例（其中武汉市1905例、黄石市86例、十堰市88例、襄阳市131例、宜昌市63例、荆州市101例、荆门市142例、鄂州市84例、孝感市274例、黄冈市324例、咸宁市112例、随州市116例、恩施州51例、仙桃市32例、天门市34例、潜江8例，神农架林区3例），已治愈出院80例，死亡125例（其中武汉市104例，黄石市1例、宜昌市1例、荆州市2例、荆门市4例、鄂州市1例，孝感3例、黄冈市5例、天门3例，潜江1例）。 #疫情联防联控实时播报#,705,10000,1563,https://weibo.cn/comment/hot/IrFNOuFAw?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#山西新增7例累计确诊27例#】2020年1月28日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例。其中：晋中市4例（平遥县4例），大同市2例（平城区1例、云冈区1例），运城市1例（万荣县1例）。截至1月28日24时，山西省9个市累计报告新型冠状病毒感染的肺炎确诊病例27例。其中：晋中市9例（平遥县9例），运城市4例（芮城县2例、河津市1例、万荣县1例），太原市3例（小店区1例、迎泽区1例、万柏林区1例），大同市3例（平城区2例、云冈区1例），吕梁市3例（离石区1例、文水县1例、孝义市1例），朔州市2例（应县2例），长治市1例（长子县1例），阳泉市1例（城区1例），临汾市1例（乡宁县1例）。累计报告重症病例2例，其中：晋中市1例（平遥县1例），已安全转至省级定点医院（太原市第四人民医院）强化治疗；吕梁市1例（离石区1例），经省、市专家组和医护团队全力监护救治，病情趋于平稳。目前追踪到密切接触者603人，当日解除医学观察47人，1人诊断为确诊病例。专家提醒，目前正处于冬春季呼吸道传染病高发季节，公众要做好个人卫生防护，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动。近期曾去过武汉且出现发热、乏力、干咳或呼吸困难等症状的，请佩戴口罩，及时就近到医院发热门诊就诊，确保早诊断、早治疗，确保自身、家人和他人健康安全。（总台央视记者 宋云屹）,377,6243,1021,https://weibo.cn/comment/hot/IrFElBNxl?rl=2
2020-01-29,#疫情联防联控实时播报#,#疫情联防联控实时播报#【#江西新增37例累计确诊109例#】2020年1月28日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例37例，新增出院病例1例。新增确诊病例中，南昌市8例、新余市8例、九江市7例、赣州市6例、宜春市4例、上饶市2例、吉安市1例、抚州市1例。新增出院病例为新余市1例。截至1月28日24时，江西省累计报告新型冠状病毒感染的肺炎确诊病例109例（含重症病例11例），出院病例3例。确诊病例中，南昌市25例、九江市16例、赣州市16例、宜春市14例、新余市11例、上饶市9例、抚州市9例、吉安市4例、景德镇市2例、萍乡市2例、鹰潭市1例。出院病例中，萍乡市1例、新余市1例、吉安市1例。目前追踪到密切接触者3850人，解除医学观察123人，尚有3727人正在接受医学观察。（总台央视记者 郭一淳 王舒畅）,799,16348,1948,https://weibo.cn/comment/hot/IrE3DELEw?rl=2
2020-01-29,#主播说联播#,#主播说联播#【#网友云监工医院建设是种激励#】李梓萌：这两天，千万网友通过央视的直播镜头，变身“云监工”，在线“监督”医院的建设进度。大家的心情是一致的，都希望医院早日建成投入使用。我想说，这不是监督，这是种激励，它激励着大家跟时间赛跑，尽早阻断病毒的传播，让更多患者尽快康复。它也是一种见证，见证着在疫情面前，我们所有人全力以赴的坚定决心和攻坚克难的中国速度！ http://t.cn/A6PJNdL4,1264,87979,1787,https://weibo.cn/comment/hot/IrDyLvJHr?rl=2
